"V1" "V2" "V3" "V4" "V5" "covar"
"2523" 0 0 0 0 0 0
"2524" 1 1 0 0 0 1
"2525" 0 0 0 0 0 0
"2526" 1 1 0 1 1 1
"2527" 1 0 1 1 0 1
"2528" 0 0 0 0 0 0
"2529" 0 0 0 1 1 1
"2530" 0 0 0 1 1 1
"2531" 1 0 0 0 1 1
"2532" 1 0 0 0 1 1
"2533" 1 1 0 0 1 1
"2534" 0 1 0 1 0 1
"2535" 1 1 0 0 1 1
"2536" 1 0 0 0 0 0
"2537" 0 0 0 0 1 0
"2538" 1 0 1 1 0 1
"2539" 0 0 0 1 1 1
"2540" 0 1 0 1 0 1
"2541" 0 0 0 0 0 0
"2542" 1 0 0 1 0 1
"2543" 0 0 0 1 0 0
"2544" 0 0 0 0 1 0
"2545" 1 0 0 0 0 0
"2546" 0 0 0 1 0 0
"2547" 1 0 0 0 0 0
"2548" 0 1 0 0 0 0
"2549" 0 1 0 0 0 0
"2550" 0 0 1 0 1 1
"2551" 0 0 1 0 0 0
"2552" 1 0 0 1 1 1
"2553" 1 0 0 0 0 0
"2554" 0 0 0 1 1 1
"2555" 0 0 1 0 1 1
"2556" 1 1 0 0 0 1
"2557" 0 0 0 1 0 0
"2558" 0 0 0 0 0 0
"2559" 0 0 0 0 0 0
"2560" 0 0 0 1 0 0
"2561" 1 1 1 0 1 1
"2562" 0 0 1 1 1 1
"2563" 1 1 0 1 1 1
"2564" 0 0 0 1 1 1
"2565" 0 0 0 0 0 0
"2566" 1 0 0 0 1 1
"2567" 0 0 0 0 1 0
"2568" 1 0 0 1 1 1
"2569" 0 0 0 1 0 0
"2570" 0 0 1 1 1 1
"2571" 1 0 0 0 0 0
"2572" 1 0 0 1 0 1
"2573" 0 1 0 0 0 0
"2574" 0 0 0 0 1 0
"2575" 0 0 0 0 1 0
"2576" 1 0 0 1 1 1
"2577" 1 0 0 1 0 1
"2578" 0 1 0 0 1 1
"2579" 1 1 0 1 1 1
"2580" 1 0 0 0 0 0
"2581" 1 0 0 0 1 1
"2582" 0 1 1 1 1 1
"2583" 0 0 0 1 0 0
"2584" 0 0 0 0 1 0
"2585" 0 1 0 0 1 1
"2586" 1 1 0 1 0 1
"2587" 0 0 0 1 0 0
"2588" 0 1 1 0 0 1
"2589" 0 1 0 0 0 0
"2590" 1 0 0 1 1 1
"2591" 0 0 0 1 0 0
"2592" 0 0 0 0 1 0
"2593" 1 0 0 1 1 1
"2594" 0 1 0 0 0 0
"2595" 1 1 0 0 0 1
"2596" 1 0 0 0 1 1
"2597" 0 0 0 0 0 0
"2598" 0 0 0 0 1 0
"2599" 1 1 0 1 1 1
"2600" 1 1 0 0 1 1
"2601" 1 0 0 0 0 0
"2602" 0 0 0 0 1 0
"2603" 0 1 1 0 1 1
"2604" 0 0 0 0 1 0
"2605" 0 0 0 0 1 0
"2606" 0 1 0 0 1 1
"2607" 0 1 0 0 0 0
"2608" 1 1 0 1 1 1
"2609" 1 0 0 0 1 1
"2610" 1 0 0 1 0 1
"2611" 0 0 0 0 0 0
"2612" 0 1 1 0 0 1
"2613" 0 0 1 1 0 1
"2614" 0 1 0 0 0 0
"2615" 1 0 1 0 1 1
"2616" 1 1 0 1 1 1
"2617" 0 0 0 0 0 0
"2618" 0 0 0 0 1 0
"2619" 0 0 0 0 1 0
"2620" 0 1 0 1 1 1
"2621" 0 0 0 0 1 0
"2622" 0 1 0 1 0 1
"2623" 1 0 0 1 1 1
"2624" 0 0 0 0 0 0
"2625" 0 1 0 1 1 1
"2626" 1 0 0 0 0 0
"2627" 1 1 0 0 0 1
"2628" 1 0 0 0 0 0
"2629" 0 0 0 0 1 0
"2630" 1 1 0 0 0 1
"2631" 0 0 0 0 0 0
"2632" 0 1 0 1 1 1
"2633" 1 0 0 1 0 1
"2634" 0 1 1 1 0 1
"2635" 0 0 0 0 0 0
"2636" 0 0 0 0 0 0
"2637" 1 0 0 0 1 1
"2638" 1 1 0 1 1 1
"2639" 0 0 0 0 0 0
"2640" 0 0 0 0 1 0
"2641" 0 1 0 0 1 1
"2642" 0 0 0 0 0 0
"2643" 1 0 0 0 0 0
"2644" 1 0 0 1 1 1
"2645" 0 0 0 0 0 0
"2646" 0 0 0 0 1 0
"2647" 0 1 0 0 0 0
"2648" 0 0 0 0 1 0
"2649" 0 0 0 0 1 0
"2650" 0 0 1 1 0 1
"2651" 0 0 0 0 1 0
"2652" 0 1 1 0 1 1
"2653" 0 0 0 0 1 0
"2654" 1 0 0 0 1 1
"2655" 1 0 0 0 1 1
"2656" 1 0 0 0 1 1
"2657" 0 0 0 0 0 0
"2658" 1 0 0 1 1 1
"2659" 0 0 0 0 1 0
"2660" 1 0 0 0 1 1
"2661" 1 0 0 0 1 1
"2662" 1 0 0 1 0 1
"2663" 1 1 0 0 0 1
"2664" 0 1 0 0 0 0
"2665" 0 0 0 0 0 0
"2666" 1 0 0 0 0 0
"2667" 1 0 0 1 1 1
"2668" 1 0 0 0 0 0
"2669" 0 0 0 0 1 0
"2670" 0 0 0 1 0 0
"2671" 1 1 0 1 1 1
"2672" 0 1 0 1 0 1
"2673" 0 0 0 1 1 1
"2674" 0 1 0 0 0 0
"2675" 1 0 0 0 0 0
"2676" 0 0 1 1 1 1
"2677" 1 0 0 0 1 1
"2678" 1 0 0 0 1 1
"2679" 0 1 0 0 0 0
"2680" 0 1 0 1 0 1
"2681" 1 0 1 0 1 1
"2682" 0 0 0 0 0 0
"2683" 0 0 0 0 0 0
"2684" 0 0 0 1 1 1
"2685" 0 1 1 1 1 1
"2686" 0 1 0 1 1 1
"2687" 1 0 0 0 1 1
"2688" 0 0 0 0 1 0
"2689" 0 0 0 0 1 0
"2690" 0 0 0 0 0 0
"2691" 1 1 0 0 1 1
"2692" 0 0 0 0 1 0
"2693" 0 1 0 0 0 0
"2694" 0 0 0 0 1 0
"2695" 0 0 0 0 1 0
"2696" 0 0 0 1 1 1
"2697" 0 1 0 0 0 0
"2698" 1 1 1 0 0 1
"2699" 1 0 0 0 1 1
"2700" 0 0 0 0 0 0
"2701" 1 0 0 1 0 1
"2702" 1 0 0 0 0 0
"2703" 0 0 0 0 1 0
"2704" 1 1 0 0 0 1
"2705" 0 1 0 0 0 0
"2706" 0 1 0 1 0 1
"2707" 0 0 0 0 1 0
"2708" 1 0 0 0 1 1
"2709" 1 0 0 0 1 1
"2710" 0 0 1 0 0 0
"2711" 0 0 1 0 1 1
"2712" 1 1 0 1 0 1
"2713" 1 1 0 1 1 1
"2714" 1 0 0 1 0 1
"2715" 0 0 0 1 1 1
"2716" 1 1 0 1 1 1
"2717" 1 0 0 0 1 1
"2718" 0 0 0 1 0 0
"2719" 1 0 0 0 1 1
"2720" 0 0 0 1 0 0
"2721" 1 0 0 0 1 1
"2722" 0 0 0 0 1 0
"2723" 1 0 0 0 0 0
"2724" 0 0 0 1 0 0
"2725" 0 0 0 0 0 0
"2726" 1 0 0 0 0 0
"2727" 1 0 0 0 1 1
"2728" 1 0 0 1 0 1
"2729" 0 1 0 0 1 1
"2730" 1 0 0 1 0 1
"2731" 1 0 0 0 1 1
"2732" 0 0 0 0 0 0
"2733" 0 0 0 0 1 0
"2734" 1 0 0 1 0 1
"2735" 0 0 0 1 1 1
"2736" 1 0 0 1 1 1
"2737" 1 0 0 0 0 0
"2738" 1 0 0 0 0 0
"2739" 0 0 1 0 1 1
"2740" 1 0 0 1 1 1
"2741" 1 0 0 1 0 1
"2742" 0 1 0 1 1 1
"2743" 0 0 0 0 0 0
"2744" 0 0 0 1 1 1
"2745" 1 1 0 0 1 1
"2746" 0 0 0 1 0 0
"2747" 0 0 0 0 1 0
"2748" 0 1 0 1 0 1
"2749" 1 1 0 0 1 1
"2750" 1 0 0 0 0 0
"2751" 0 1 0 1 0 1
"2752" 1 0 0 0 1 1
"2753" 0 1 0 1 1 1
"2754" 0 0 0 0 0 0
"2755" 1 0 0 0 0 0
"2756" 0 0 0 0 0 0
"2757" 1 0 0 1 0 1
"2758" 0 0 0 0 1 0
"2759" 0 0 0 1 1 1
"2760" 0 0 0 0 0 0
"2761" 0 0 0 0 0 0
"2762" 0 0 0 1 1 1
"2763" 0 0 0 1 1 1
"2764" 0 0 1 0 1 1
"2765" 1 0 0 0 0 0
"2766" 0 0 0 0 1 0
"2767" 0 0 0 0 1 0
"2768" 1 0 0 0 1 1
"2769" 0 0 0 0 0 0
"2770" 1 0 0 0 0 0
"2771" 0 1 0 1 0 1
"2772" 0 0 1 0 0 0
"2773" 0 0 0 0 0 0
"2774" 0 1 0 0 1 1
"2775" 1 0 0 1 1 1
"2776" 1 0 0 0 1 1
"2777" 0 0 0 0 0 0
"2778" 1 0 0 0 1 1
"2779" 1 0 1 0 0 1
"2780" 0 0 0 0 0 0
"2781" 0 0 0 1 0 0
"2782" 1 0 0 0 1 1
"2783" 1 0 0 0 1 1
"2784" 0 0 0 1 0 0
"2785" 0 0 0 0 1 0
"2786" 0 0 0 0 0 0
"2787" 1 1 1 1 0 1
"2788" 1 0 0 0 0 0
"2789" 1 0 0 0 1 1
"2790" 1 0 0 0 0 0
"2791" 1 1 0 0 0 1
"2792" 1 0 0 0 1 1
"2793" 1 0 0 0 1 1
"2794" 1 0 0 0 1 1
"2795" 1 1 0 0 0 1
"2796" 0 0 1 0 1 1
"2797" 0 0 0 1 1 1
"2798" 1 1 0 0 1 1
"2799" 0 0 0 0 1 0
"2800" 1 1 0 0 1 1
"2801" 0 0 0 0 0 0
"2802" 1 0 0 1 0 1
"2803" 1 1 0 0 1 1
"2804" 0 0 0 0 0 0
"2805" 1 0 0 1 0 1
"2806" 1 0 0 0 0 0
"2807" 1 0 0 1 1 1
"2808" 1 0 0 0 1 1
"2809" 1 0 0 0 0 0
"2810" 0 1 0 0 1 1
"2811" 0 0 0 0 0 0
"2812" 1 1 0 1 0 1
"2813" 1 1 0 1 1 1
"2814" 0 0 0 0 0 0
"2815" 0 0 0 0 1 0
"2816" 1 0 0 0 1 1
"2817" 0 0 0 0 0 0
"2818" 0 1 0 0 1 1
"2819" 1 0 0 1 0 1
"2820" 0 0 0 0 1 0
"2821" 0 0 0 1 1 1
"2822" 1 0 0 1 1 1
"2823" 1 0 1 0 1 1
"2824" 1 0 0 1 1 1
"2825" 0 1 0 1 0 1
"2826" 0 0 0 0 1 0
"2827" 1 0 0 1 0 1
"2828" 0 1 0 1 0 1
"2829" 0 0 0 0 0 0
"2830" 0 0 0 1 0 0
"2831" 0 1 0 0 1 1
"2832" 0 0 1 1 1 1
"2833" 1 0 1 1 1 1
"2834" 1 0 0 1 1 1
"2835" 1 0 0 1 1 1
"2836" 1 1 0 0 1 1
"2837" 0 0 0 0 1 0
"2838" 0 0 0 1 0 0
"2839" 0 0 0 0 0 0
"2840" 1 0 1 1 0 1
"2841" 0 0 0 1 1 1
"2842" 0 0 0 0 1 0
"2843" 1 0 0 0 1 1
"2844" 0 0 0 1 1 1
"2845" 1 0 0 1 0 1
"2846" 0 0 0 0 1 0
"2847" 0 1 0 0 1 1
"2848" 1 0 0 0 1 1
"2849" 0 0 0 0 1 0
"2850" 0 0 0 1 1 1
"2851" 0 0 0 1 1 1
"2852" 0 0 0 0 0 0
"2853" 0 0 0 0 1 0
"2854" 0 1 0 1 1 1
"2855" 0 0 0 1 1 1
"2856" 0 1 1 1 1 1
"2857" 1 0 1 1 1 1
"2858" 0 0 0 0 1 0
"2859" 0 0 0 0 0 0
"2860" 1 0 0 0 0 0
"2861" 1 0 0 0 0 0
"2862" 0 0 0 1 1 1
"2863" 0 0 0 0 1 0
"2864" 1 0 0 0 1 1
"2865" 0 0 0 0 0 0
"2866" 1 0 0 0 0 0
"2867" 1 0 1 0 0 1
"2868" 0 0 0 1 1 1
"2869" 1 0 0 1 0 1
"2870" 0 0 0 0 0 0
"2871" 0 0 0 0 1 0
"2872" 1 1 0 1 0 1
"2873" 0 0 0 0 0 0
"2874" 0 0 0 0 0 0
"2875" 1 1 0 1 0 1
"2876" 1 0 0 0 1 1
"2877" 1 0 0 1 1 1
"2878" 1 0 0 1 0 1
"2879" 0 0 0 0 1 0
"2880" 0 0 0 1 0 0
"2881" 0 0 0 1 0 0
"2882" 1 0 0 0 0 0
"2883" 1 0 0 1 0 1
"2884" 0 0 0 0 0 0
"2885" 1 0 1 1 0 1
"2886" 1 0 0 0 0 0
"2887" 0 0 0 1 0 0
"2888" 0 0 0 1 0 0
"2889" 1 0 0 0 1 1
"2890" 0 1 0 0 0 0
"2891" 0 0 0 0 1 0
"2892" 0 1 0 1 1 1
"2893" 0 0 0 0 1 0
"2894" 0 0 0 0 1 0
"2895" 0 0 0 1 0 0
"2896" 1 1 0 0 0 1
"2897" 0 1 0 1 0 1
"2898" 0 0 0 1 1 1
"2899" 1 0 0 1 1 1
"2900" 0 0 0 1 0 0
"2901" 0 0 0 1 1 1
"2902" 0 0 0 0 0 0
"2903" 0 0 1 0 0 0
"2904" 0 0 0 0 0 0
"2905" 0 0 0 1 0 0
"2906" 1 0 0 0 0 0
"2907" 0 1 0 0 1 1
"2908" 0 0 1 0 0 0
"2909" 0 1 1 0 0 1
"2910" 0 0 0 0 0 0
"2911" 1 0 0 0 1 1
"2912" 0 0 0 0 1 0
"2913" 0 1 0 0 0 0
"2914" 0 0 0 0 0 0
"2915" 0 0 0 1 1 1
"2916" 0 0 0 0 0 0
"2917" 1 0 0 0 0 0
"2918" 1 1 0 1 0 1
"2919" 1 1 0 0 1 1
"2920" 1 0 0 1 1 1
"2921" 0 0 0 0 1 0
"2922" 1 0 1 0 1 1
"2923" 0 0 0 0 0 0
"2924" 0 0 0 0 1 0
"2925" 1 0 0 0 1 1
"2926" 0 1 0 0 1 1
"2927" 0 1 0 0 0 0
"2928" 0 0 0 0 1 0
"2929" 1 0 0 1 0 1
"2930" 0 0 0 1 1 1
"2931" 0 0 0 0 0 0
"2932" 0 0 0 1 0 0
"2933" 0 0 0 1 0 0
"2934" 0 0 0 0 0 0
"2935" 0 0 0 1 1 1
"2936" 1 1 0 1 0 1
"2937" 0 1 0 0 0 0
"2938" 1 0 0 0 0 0
"2939" 0 0 0 0 0 0
"2940" 0 0 0 0 1 0
"2941" 1 0 0 0 1 1
"2942" 1 0 0 0 0 0
"2943" 0 0 0 1 0 0
"2944" 1 0 0 0 1 1
"2945" 1 0 0 0 1 1
"2946" 1 0 0 0 1 1
"2947" 1 0 0 0 1 1
"2948" 0 0 0 0 0 0
"2949" 1 0 0 0 1 1
"2950" 1 0 0 0 1 1
"2951" 1 0 0 0 0 0
"2952" 1 0 0 1 1 1
"2953" 0 0 0 0 1 0
"2954" 1 0 0 0 1 1
"2955" 0 0 0 1 1 1
"2956" 0 0 1 1 0 1
"2957" 1 0 0 0 0 0
"2958" 0 0 0 0 1 0
"2959" 0 0 0 0 0 0
"2960" 0 1 0 0 0 0
"2961" 0 0 0 0 1 0
"2962" 1 0 0 0 1 1
"2963" 0 0 0 0 0 0
"2964" 1 0 0 0 1 1
"2965" 0 0 0 0 0 0
"2966" 0 1 0 1 0 1
"2967" 1 0 0 0 1 1
"2968" 1 1 0 0 1 1
"2969" 1 0 0 0 1 1
"2970" 1 0 0 1 1 1
"2971" 0 0 0 1 1 1
"2972" 0 0 0 1 1 1
"2973" 1 1 0 0 0 1
"2974" 0 0 0 0 0 0
"2975" 1 0 0 0 1 1
"2976" 1 0 0 0 0 0
"2977" 0 0 0 1 1 1
"2978" 1 0 0 0 1 1
"2979" 1 0 0 1 1 1
"2980" 1 1 0 0 1 1
"2981" 1 0 0 1 1 1
"2982" 1 0 0 0 0 0
"2983" 0 0 0 1 0 0
"2984" 1 0 0 1 0 1
"2985" 0 0 0 0 0 0
"2986" 1 0 0 1 1 1
"2987" 1 0 0 1 0 1
"2988" 1 1 0 0 1 1
"2989" 0 0 0 0 1 0
"2990" 1 0 0 0 0 0
"2991" 1 0 0 0 1 1
"2992" 1 0 1 1 1 1
"2993" 1 0 0 1 1 1
"2994" 1 0 0 0 1 1
"2995" 1 0 0 0 0 0
"2996" 1 0 0 0 0 0
"2997" 0 1 0 0 0 0
"2998" 0 0 0 0 0 0
"2999" 1 0 0 0 0 0
"3000" 1 1 0 1 1 1
"3001" 0 0 0 1 1 1
"3002" 0 1 0 0 0 0
"3003" 0 0 1 0 1 1
"3004" 0 0 0 1 0 0
"3005" 0 0 0 0 0 0
"3006" 0 0 0 1 1 1
"3007" 0 1 0 0 0 0
"3008" 1 0 0 0 1 1
"3009" 0 0 0 0 0 0
"3010" 1 0 0 1 0 1
"3011" 0 0 0 0 1 0
"3012" 1 1 0 0 0 1
"3013" 0 0 0 1 0 0
"3014" 1 0 0 0 0 0
"3015" 1 0 0 1 1 1
"3016" 0 1 0 0 1 1
"3017" 0 0 1 0 0 0
"3018" 1 0 0 0 1 1
"3019" 0 1 0 0 0 0
"3020" 0 1 0 0 0 0
"3021" 1 0 0 0 1 1
"3022" 1 0 0 0 1 1
"3023" 1 1 0 0 0 1
"3024" 1 0 0 0 0 0
"3025" 0 0 1 0 1 1
"3026" 0 0 0 0 1 0
"3027" 1 1 0 0 0 1
"3028" 0 0 0 1 0 0
"3029" 1 0 0 0 0 0
"3030" 0 0 1 1 1 1
"3031" 0 1 1 0 0 1
"3032" 1 1 0 0 1 1
"3033" 0 1 0 1 1 1
"3034" 1 0 0 0 0 0
"3035" 0 0 0 0 1 0
"3036" 0 0 0 0 0 0
"3037" 0 1 0 0 1 1
"3038" 1 0 0 1 1 1
"3039" 0 0 0 1 1 1
"3040" 1 0 0 0 0 0
"3041" 1 1 0 0 1 1
"3042" 0 0 1 0 1 1
"3043" 1 0 0 0 0 0
"3044" 0 0 0 0 0 0
"3045" 0 0 0 1 0 0
"3046" 0 0 1 0 0 0
"3047" 0 0 0 0 0 0
"3048" 1 0 0 0 0 0
"3049" 0 0 0 0 0 0
"3050" 1 0 0 0 0 0
"3051" 1 1 0 0 1 1
"3052" 0 1 0 0 1 1
"3053" 1 0 0 0 1 1
"3054" 0 1 0 0 1 1
"3055" 0 0 0 1 1 1
"3056" 0 0 0 0 0 0
"3057" 1 1 0 0 0 1
"3058" 0 1 0 0 0 0
"3059" 0 1 0 0 1 1
"3060" 0 1 0 1 0 1
"3061" 0 0 0 1 1 1
"3062" 1 0 0 0 0 0
"3063" 0 0 0 1 1 1
"3064" 1 0 0 0 0 0
"3065" 1 1 0 1 1 1
"3066" 0 0 0 0 0 0
"3067" 0 0 0 0 1 0
"3068" 1 0 0 0 0 0
"3069" 0 0 0 1 0 0
"3070" 0 0 0 1 1 1
"3071" 0 0 0 1 1 1
"3072" 0 1 0 0 1 1
"3073" 0 0 0 0 0 0
"3074" 0 0 0 1 0 0
"3075" 0 0 0 0 0 0
"3076" 0 0 0 0 0 0
"3077" 1 1 0 0 0 1
"3078" 1 1 0 0 1 1
"3079" 0 0 0 0 0 0
"3080" 1 0 0 0 0 0
"3081" 1 0 0 0 1 1
"3082" 0 0 0 1 0 0
"3083" 0 1 0 0 1 1
"3084" 0 1 0 0 1 1
"3085" 1 1 0 0 0 1
"3086" 1 0 0 0 1 1
"3087" 0 0 0 0 1 0
"3088" 1 1 0 1 0 1
"3089" 0 0 0 0 0 0
"3090" 0 0 0 1 0 0
"3091" 0 0 0 1 1 1
"3092" 0 1 0 1 0 1
"3093" 0 0 0 0 1 0
"3094" 1 0 0 0 1 1
"3095" 0 0 0 0 0 0
"3096" 0 0 0 1 1 1
"3097" 0 0 0 0 1 0
"3098" 0 0 0 0 1 0
"3099" 0 0 0 1 1 1
"3100" 0 1 0 0 1 1
"3101" 1 0 0 0 1 1
"3102" 0 0 0 1 1 1
"3103" 0 1 1 1 1 1
"3104" 0 0 0 1 1 1
"3105" 1 0 0 0 1 1
"3106" 0 0 0 0 0 0
"3107" 0 0 0 0 1 0
"3108" 1 0 1 1 0 1
"3109" 1 0 0 1 0 1
"3110" 0 0 0 0 0 0
"3111" 0 0 0 0 0 0
"3112" 1 1 0 1 1 1
"3113" 1 0 0 1 1 1
"3114" 0 0 1 0 1 1
"3115" 0 0 0 0 1 0
"3116" 0 0 1 0 0 0
"3117" 0 0 0 1 0 0
"3118" 1 0 0 0 0 0
"3119" 0 0 0 0 1 0
"3120" 1 0 0 0 1 1
"3121" 0 0 0 0 1 0
"3122" 0 0 0 1 1 1
"3123" 1 0 0 0 0 0
"3124" 0 0 0 0 0 0
"3125" 0 0 0 0 0 0
"3126" 0 0 0 0 0 0
"3127" 1 1 0 0 1 1
"3128" 1 0 0 0 1 1
"3129" 1 1 0 0 1 1
"3130" 1 0 1 0 1 1
"3131" 0 0 0 0 1 0
"3132" 1 0 0 1 0 1
"3133" 0 0 1 0 0 0
"3134" 1 0 0 1 0 1
"3135" 0 1 0 1 0 1
"3136" 0 1 0 0 0 0
"3137" 1 0 0 0 1 1
"3138" 0 0 1 1 0 1
"3139" 1 0 0 1 1 1
"3140" 1 1 0 0 1 1
"3141" 0 0 0 0 0 0
"3142" 0 1 0 0 0 0
"3143" 1 1 0 0 1 1
"3144" 1 0 0 0 0 0
"3145" 1 0 0 0 1 1
"3146" 0 0 0 0 1 0
"3147" 1 0 0 0 1 1
"3148" 0 0 0 0 0 0
"3149" 0 1 0 0 0 0
"3150" 1 0 0 1 0 1
"3151" 0 0 0 0 1 0
"3152" 0 1 0 0 1 1
"3153" 1 0 0 0 1 1
"3154" 1 1 0 0 1 1
"3155" 1 1 0 0 1 1
"3156" 0 0 0 1 1 1
"3157" 0 0 0 1 1 1
"3158" 1 0 0 1 1 1
"3159" 1 0 0 0 0 0
"3160" 1 0 0 0 1 1
"3161" 0 0 0 1 0 0
"3162" 0 0 0 1 1 1
"3163" 0 1 0 0 1 1
"3164" 0 0 0 0 1 0
"3165" 1 0 0 1 1 1
"3166" 0 1 0 0 1 1
"3167" 1 0 0 0 0 0
"3168" 1 0 0 0 0 0
"3169" 1 0 0 1 0 1
"3170" 0 0 0 0 1 0
"3171" 1 1 0 0 0 1
"3172" 1 0 0 0 1 1
"3173" 0 1 0 1 1 1
"3174" 0 0 0 1 1 1
"3175" 0 1 0 0 1 1
"3176" 1 0 0 0 0 0
"3177" 1 1 0 1 1 1
"3178" 0 0 0 0 0 0
"3179" 0 1 1 0 0 1
"3180" 1 0 0 0 0 0
"3181" 1 0 0 1 0 1
"3182" 0 0 0 0 0 0
"3183" 0 0 0 1 1 1
"3184" 0 0 0 0 0 0
"3185" 1 0 0 0 0 0
"3186" 1 1 0 0 0 1
"3187" 0 0 0 0 0 0
"3188" 0 0 1 0 0 0
"3189" 0 0 0 0 0 0
"3190" 0 1 0 1 1 1
"3191" 1 1 0 1 1 1
"3192" 0 1 0 0 0 0
"3193" 0 1 0 0 0 0
"3194" 0 0 0 0 1 0
"3195" 0 0 0 0 0 0
"3196" 0 0 0 1 0 0
"3197" 0 0 0 1 0 0
"3198" 0 0 0 0 0 0
"3199" 1 0 0 0 0 0
"3200" 0 0 0 1 1 1
"3201" 1 0 0 0 1 1
"3202" 0 0 0 0 1 0
"3203" 1 0 0 0 0 0
"3204" 0 0 0 0 1 0
"3205" 0 0 0 0 0 0
"3206" 0 0 0 0 0 0
"3207" 0 0 0 1 0 0
"3208" 0 0 0 0 1 0
"3209" 0 0 0 1 0 0
"3210" 0 0 0 1 1 1
"3211" 0 0 0 0 0 0
"3212" 1 0 0 0 0 0
"3213" 0 1 0 1 1 1
"3214" 1 0 0 0 1 1
"3215" 0 0 0 0 0 0
"3216" 1 0 0 0 1 1
"3217" 0 0 0 0 0 0
"3218" 0 1 0 1 0 1
"3219" 0 0 0 0 0 0
"3220" 0 0 0 0 0 0
"3221" 1 0 0 1 1 1
"3222" 0 1 0 0 0 0
"3223" 1 0 0 1 0 1
"3224" 1 1 0 1 1 1
"3225" 1 1 0 1 0 1
"3226" 0 0 0 0 1 0
"3227" 0 0 0 1 0 0
"3228" 0 0 0 0 1 0
"3229" 1 1 0 1 1 1
"3230" 0 0 1 1 0 1
"3231" 1 0 1 0 1 1
"3232" 1 0 0 0 1 1
"3233" 1 0 0 1 1 1
"3234" 0 0 0 0 0 0
"3235" 0 1 0 1 1 1
"3236" 0 0 0 0 1 0
"3237" 1 0 0 1 1 1
"3238" 0 0 0 0 0 0
"3239" 0 1 0 0 0 0
"3240" 1 0 0 0 0 0
"3241" 0 1 0 1 1 1
"3242" 1 0 0 0 0 0
"3243" 1 0 0 0 1 1
"3244" 0 0 0 1 0 0
"3245" 0 0 0 0 0 0
"3246" 0 0 1 0 1 1
"3247" 1 0 0 1 1 1
"3248" 1 0 0 0 0 0
"3249" 1 0 0 0 0 0
"3250" 1 1 0 1 0 1
"3251" 1 0 0 0 1 1
"3252" 0 0 0 0 0 0
"3253" 1 0 0 0 1 1
"3254" 0 0 0 0 1 0
"3255" 0 0 0 0 1 0
"3256" 1 0 0 0 1 1
"3257" 0 1 1 1 1 1
"3258" 0 0 0 0 1 0
"3259" 0 0 1 0 0 0
"3260" 0 0 0 0 0 0
"3261" 0 0 0 1 1 1
"3262" 0 0 0 1 0 0
"3263" 0 0 0 0 1 0
"3264" 0 0 0 0 1 0
"3265" 0 0 0 0 0 0
"3266" 0 0 0 0 0 0
"3267" 0 1 0 0 1 1
"3268" 1 1 0 0 1 1
"3269" 1 0 0 1 1 1
"3270" 0 1 0 1 0 1
"3271" 0 0 0 0 0 0
"3272" 0 0 0 0 1 0
"3273" 0 0 1 0 0 0
"3274" 0 1 0 0 1 1
"3275" 0 0 0 0 1 0
"3276" 0 0 0 0 1 0
"3277" 0 0 0 0 1 0
"3278" 1 0 0 1 1 1
"3279" 0 0 0 0 1 0
"3280" 1 0 0 1 0 1
"3281" 0 1 0 1 1 1
"3282" 0 1 0 0 0 0
"3283" 1 0 0 0 0 0
"3284" 0 1 0 1 0 1
"3285" 1 1 0 0 1 1
"3286" 1 0 0 0 1 1
"3287" 1 1 0 0 1 1
"3288" 0 0 0 0 1 0
"3289" 0 0 0 1 0 0
"3290" 0 0 0 0 0 0
"3291" 1 0 0 1 1 1
"3292" 0 0 0 0 1 0
"3293" 1 0 0 0 0 0
"3294" 1 0 0 0 1 1
"3295" 1 1 0 1 0 1
"3296" 0 1 0 0 1 1
"3297" 1 0 0 0 1 1
"3298" 0 0 0 0 1 0
"3299" 1 0 0 0 1 1
"3300" 0 1 0 1 0 1
"3301" 1 0 0 0 0 0
"3302" 1 0 0 0 1 1
"3303" 0 1 0 1 1 1
"3304" 0 0 0 0 0 0
"3305" 0 0 0 0 0 0
"3306" 0 0 0 0 0 0
"3307" 0 0 0 0 0 0
"3308" 0 0 0 1 1 1
"3309" 0 0 0 0 1 0
"3310" 1 0 0 0 1 1
"3311" 1 1 0 0 1 1
"3312" 1 0 0 0 0 0
"3313" 0 0 0 0 0 0
"3314" 0 0 0 0 0 0
"3315" 1 1 0 0 1 1
"3316" 1 0 0 0 1 1
"3317" 1 0 0 0 1 1
"3318" 1 0 0 1 1 1
"3319" 0 0 0 0 0 0
"3320" 1 0 0 0 1 1
"3321" 1 0 0 0 1 1
"3322" 0 0 0 0 0 0
"3323" 1 0 0 1 1 1
"3324" 0 0 0 1 0 0
"3325" 1 0 0 0 0 0
"3326" 0 0 0 0 0 0
"3327" 0 0 0 1 0 0
"3328" 0 0 0 0 1 0
"3329" 0 0 0 0 0 0
"3330" 1 1 0 1 1 1
"3331" 1 1 0 1 0 1
"3332" 0 0 0 0 0 0
"3333" 0 0 0 0 0 0
"3334" 1 0 0 0 1 1
"3335" 0 0 0 0 1 0
"3336" 0 1 0 0 1 1
"3337" 1 0 1 0 0 1
"3338" 1 1 0 1 0 1
"3339" 1 0 0 0 0 0
"3340" 0 1 0 0 1 1
"3341" 1 0 0 0 0 0
"3342" 0 0 0 1 0 0
"3343" 0 0 0 0 0 0
"3344" 1 0 1 0 0 1
